"Path","Line","TableOrObject","AccessType","OwningFeature","ReplacementTarget","EstimatedComplexity","Snippet"
"TodoX.Web\docs\kie-dance-sell-phase-0.md","11","todox_ai_provider_capability","write-or-ddl","dance_sell","todox_ai_provider_capability","medium","- Provider/config dang nam trong bang `public.todox_ai_provider`, `public.todox_ai_provider_capability`, `public.todox_ai_provider_usage_log`."
"TodoX.Web\docs\kie-dance-sell-phase-0.md","11","todox_ai_provider_usage_log","write-or-ddl","dance_sell","todox_ai_provider_usage_log","medium","- Provider/config dang nam trong bang `public.todox_ai_provider`, `public.todox_ai_provider_capability`, `public.todox_ai_provider_usage_log`."
"TodoX.Web\docs\kie-dance-sell-phase-0.md","16","todox_ai_provider","write-or-ddl","dance_sell","todox_ai_provider","medium","- Logging provider dung `IAiProviderService.LogUsageAsync`, ghi vao `public.todox_ai_provider_usage_log` voi provider/model/request/job/cost/status/metadata."
"TodoX.Web\docs\kie-dance-sell-phase-0.md","16","todox_ai_provider_usage_log","write-or-ddl","dance_sell","todox_ai_provider_usage_log","medium","- Logging provider dung `IAiProviderService.LogUsageAsync`, ghi vao `public.todox_ai_provider_usage_log` voi provider/model/request/job/cost/status/metadata."
"TodoX.Web\docs\kie-dance-sell-phase-0.md","21","render_jobs","reference","dance_sell","render_jobs","low","- Queue chinh la DB table `render.render_jobs`, event timeline la `render.render_job_events`."
"TodoX.Web\docs\kie-dance-sell-phase-0.md","21","render_job_events","reference","dance_sell","render_job_events","low","- Queue chinh la DB table `render.render_jobs`, event timeline la `render.render_job_events`."
"TodoX.Web\docs\kie-dance-sell-phase-0.md","29","render_job_events","reference","dance_sell","render_job_events","low","- Request/response JSON hien co tren job: `input_json`, `prompt_json`, `reference_json`, `output_json`; event data nam o `render_job_events.data_json`."
"TodoX.Web\docs\kie-dance-sell-phase-0.md","45","token_wallets","reference","dance_sell","token_wallets","low","- Wallet/ledger chinh: `billing.token_wallets`, `billing.token_transactions`."
"TodoX.Web\docs\kie-dance-sell-phase-0.md","45","token_transactions","reference","dance_sell","token_transactions","low","- Wallet/ledger chinh: `billing.token_wallets`, `billing.token_transactions`."
"TodoX.Web\docs\kie-dance-sell-phase-0.md","46","ai_image_billing_records","reference","dance_sell","billing.ai_billing_records","high","- Billing reservation moi hon: `billing.ai_image_billing_records`, `billing.ai_image_provider_attempts`, service `IAiImageBillingService`."
"TodoX.Web\docs\kie-dance-sell-phase-0.md","46","ai_image_provider_attempts","reference","dance_sell","billing.ai_provider_attempts","high","- Billing reservation moi hon: `billing.ai_image_billing_records`, `billing.ai_image_provider_attempts`, service `IAiImageBillingService`."
"TodoX.Web\docs\kie-dance-sell-phase-0.md","54","token_transactions","reference","dance_sell","token_transactions","low","- tao `billing.token_transactions` type `debit`, reference `ai_image_render`."
"TodoX.Web\docs\kie-dance-sell-phase-0.md","102","todox_ai_provider","reference","dance_sell","todox_ai_provider","low","| `public.todox_ai_provider` | `provider_code`, `provider_name`, `provider_type`, `base_url`, `api_key_config_name`, `enabled`, `priority`, `config_json` | seed/provider KIE chua co; config rate-limit/account/callback base nen nam JSON/config | Khong bat buoc, can seed SQL sau Phase 0 |"
"TodoX.Web\docs\kie-dance-sell-phase-0.md","103","todox_ai_provider","reference","dance_sell","todox_ai_provider","low","| `public.todox_ai_provider_capability` | `capability_code`, `display_name`, `model_name`, `endpoint_path`, `unit_type`, `unit_cost_points`, `enabled`, `allow_user_select`, `config_json` | capability moi `dance_sell_motion_control` hoac `motion_control_video`; model `kling-2.6/motion-control`; endpoint submit/poll/cost snapshot | Khong bat buoc, can seed SQL sau Phase 0 |"
"TodoX.Web\docs\kie-dance-sell-phase-0.md","103","todox_ai_provider_capability","reference","dance_sell","todox_ai_provider_capability","low","| `public.todox_ai_provider_capability` | `capability_code`, `display_name`, `model_name`, `endpoint_path`, `unit_type`, `unit_cost_points`, `enabled`, `allow_user_select`, `config_json` | capability moi `dance_sell_motion_control` hoac `motion_control_video`; model `kling-2.6/motion-control`; endpoint submit/poll/cost snapshot | Khong bat buoc, can seed SQL sau Phase 0 |"
"TodoX.Web\docs\kie-dance-sell-phase-0.md","104","todox_ai_provider","write-or-ddl","dance_sell","todox_ai_provider","medium","| `public.todox_ai_provider_usage_log` | `provider_code`, `capability_code`, `feature_code`, `model_name`, `request_id`, `job_id`, `quantity`, `unit_cost_points`, `total_points`, `provider_raw_cost`, `status`, `metadata_json` | du dung neu metadata luu request/response/cost/taskId | Khong |"
"TodoX.Web\docs\kie-dance-sell-phase-0.md","104","todox_ai_provider_usage_log","write-or-ddl","dance_sell","todox_ai_provider_usage_log","medium","| `public.todox_ai_provider_usage_log` | `provider_code`, `capability_code`, `feature_code`, `model_name`, `request_id`, `job_id`, `quantity`, `unit_cost_points`, `total_points`, `provider_raw_cost`, `status`, `metadata_json` | du dung neu metadata luu request/response/cost/taskId | Khong |"
"TodoX.Web\docs\kie-dance-sell-phase-0.md","105","render_jobs","reference","dance_sell","render_jobs","low","| `render.render_jobs` | `job_type`, `status`, `input_json`, `prompt_json`, `reference_json`, `output_json`, `provider_code`, `model_code`, `point_*`, `error_*` | status constraint SQL goc chua co `pending_reconciliation` trong V008, code co; can verify DB production da upgrade chua | Khong, co the them job type bang code |"
"TodoX.Web\docs\kie-dance-sell-phase-0.md","106","render_job_events","reference","dance_sell","render_job_events","low","| `render.render_job_events` | `event_type`, `level`, `message`, `data_json`, `provider_code`, `model_code` | du cho timeline/callback event | Khong |"
"TodoX.Web\docs\kie-dance-sell-phase-0.md","109","token_wallets","reference","dance_sell","token_wallets","low","| `billing.token_wallets` | `balance`, `locked_balance`, `wallet_scope`, `wallet_code`, `overdraft_limit`, `status` | du cho reserve/deduct/refund | Khong |"
"TodoX.Web\docs\kie-dance-sell-phase-0.md","110","token_transactions","reference","dance_sell","token_transactions","low","| `billing.token_transactions` | `transaction_type`, `amount`, `balance_before`, `balance_after`, `reference_type`, `reference_id`, `description` | reference_type hien service dang hard-code `ai_image_render`; dance-sell nen co `dance_sell_generation` neu mo rong service | Khong neu service billing chap nhan metadata; co the can enum/check constraint neu DB co |"
"TodoX.Web\docs\kie-dance-sell-phase-0.md","111","ai_image_billing_records","write-or-ddl","dance_sell","billing.ai_billing_records","high","| `billing.ai_image_billing_records` | `logical_request_id`, `provider_*`, `feature_code`, `requested_model`, `provider_task_id`, `*_cost_usd`, `exchange_rate_vnd_per_usd`, `todox_vnd_per_point`, `*_points`, `status`, `tariff_snapshot_json`, `metadata_json` | ten bang la `ai_image` nhung dang duoc dung cho scene video; co the tai su dung cho dance-sell de giam thay doi, hoac doi ten/tao billing generic o phase sau | Khong bat buoc |"
"TodoX.Web\docs\kie-dance-sell-phase-0.md","112","ai_image_provider_attempts","reference","dance_sell","billing.ai_provider_attempts","high","| `billing.ai_image_provider_attempts` | attempt/cost/error/raw_usage_json | du cho KIE attempt neu dung billing service hien tai | Khong |"
"TodoX.Web\docs\kie-dance-sell-phase-0.md","115","render_jobs","reference","dance_sell","render_jobs","low","| Bang dance-sell de xuat | input/output/result/task/callback/idempotency/job relation | Chua ton tai | Co, neu can history rieng ngoai render_jobs |"
"TodoX.Web\docs\kie-dance-sell-phase-0.md","137","dance_sell_jobs","reference","dance_sell","dance_sell_jobs","low","- Tao file manual SQL moi, vi AGENTS cam migration tu dong. Vi du `database/manual/kie-dance-sell/01_seed_kie_provider.sql`, `02_add_dance_sell_jobs.sql`, `03_verify.sql`."
"TodoX.Web\docs\kie-dance-sell-phase-0.md","174","todox_ai_provider","reference","dance_sell","todox_ai_provider","low","- Seed KIE provider vao `public.todox_ai_provider`:"
"TodoX.Web\docs\kie-dance-sell-phase-0.md","187","dance_sell_jobs","reference","dance_sell","dance_sell_jobs","low","- Bang moi de xuat `video_render.dance_sell_jobs` hoac schema rieng `dance_sell.dance_sell_jobs`:"
"TodoX.Web\docs\kie-dance-sell-phase-0.md","271","render_jobs","reference","dance_sell","render_jobs","low","6. Enqueue `render.render_jobs` job type `dance_sell`."
"TodoX.Web\docs\kie-dance-sell-phase-0.md","328","render_jobs","reference","dance_sell","render_jobs","low","- `render.render_jobs` SQL goc khong co `pending_reconciliation` trong check constraint, code co status nay. Can preflight DB truoc khi dung."
"TodoX.Web\docs\kie-dance-sell-phase-0.md","387","render_jobs","reference","dance_sell","render_jobs","low","- Nen them KIE nhu provider/capability rieng va them pipeline `dance-sell` rieng dua tren `render.render_jobs`, `media.media_files`, `billing.ai_image_billing_records`, khong sua OpenRouter/YEScale path."
"TodoX.Web\docs\kie-dance-sell-phase-0.md","387","ai_image_billing_records","reference","dance_sell","billing.ai_billing_records","high","- Nen them KIE nhu provider/capability rieng va them pipeline `dance-sell` rieng dua tren `render.render_jobs`, `media.media_files`, `billing.ai_image_billing_records`, khong sua OpenRouter/YEScale path."
"database\manual\yescale-omni-flash-default\02_verify.sql","12","todox_ai_provider","read","yescale","todox_ai_provider","low","FROM public.todox_ai_provider p"
"database\manual\yescale-omni-flash-default\02_verify.sql","13","todox_ai_provider","read","yescale","todox_ai_provider","low","JOIN public.todox_ai_provider_capability c ON c.provider_id = p.id"
"database\manual\yescale-omni-flash-default\02_verify.sql","13","todox_ai_provider_capability","read","yescale","todox_ai_provider_capability","low","JOIN public.todox_ai_provider_capability c ON c.provider_id = p.id"
"database\manual\yescale-omni-flash-default\02_verify.sql","18","todox_ai_provider","read","yescale","todox_ai_provider","low","FROM public.todox_ai_provider_capability"
"database\manual\yescale-omni-flash-default\02_verify.sql","18","todox_ai_provider_capability","read","yescale","todox_ai_provider_capability","low","FROM public.todox_ai_provider_capability"
"database\manual\yescale-omni-flash-default\01_apply_yescale_omni_flash_default.sql","11","todox_ai_provider","read","yescale","todox_ai_provider","low","FROM public.todox_ai_provider p"
"database\manual\yescale-omni-flash-default\01_apply_yescale_omni_flash_default.sql","12","todox_ai_provider","read","yescale","todox_ai_provider","low","JOIN public.todox_ai_provider_capability c ON c.provider_id = p.id"
"database\manual\yescale-omni-flash-default\01_apply_yescale_omni_flash_default.sql","12","todox_ai_provider_capability","read","yescale","todox_ai_provider_capability","low","JOIN public.todox_ai_provider_capability c ON c.provider_id = p.id"
"database\manual\yescale-omni-flash-default\01_apply_yescale_omni_flash_default.sql","24","todox_ai_provider","write-or-ddl","yescale","todox_ai_provider","medium","UPDATE public.todox_ai_provider_capability"
"database\manual\yescale-omni-flash-default\01_apply_yescale_omni_flash_default.sql","24","todox_ai_provider_capability","write-or-ddl","yescale","todox_ai_provider_capability","medium","UPDATE public.todox_ai_provider_capability"
"database\manual\yescale-omni-flash-default\01_apply_yescale_omni_flash_default.sql","32","todox_ai_provider","write-or-ddl","yescale","todox_ai_provider","medium","UPDATE public.todox_ai_provider_capability"
"database\manual\yescale-omni-flash-default\01_apply_yescale_omni_flash_default.sql","32","todox_ai_provider_capability","write-or-ddl","yescale","todox_ai_provider_capability","medium","UPDATE public.todox_ai_provider_capability"
"database\manual\yescale-omni-flash-default\01_apply_yescale_omni_flash_default.sql","46","todox_ai_provider","read","yescale","todox_ai_provider","low","FROM public.todox_ai_provider_capability"
"database\manual\yescale-omni-flash-default\01_apply_yescale_omni_flash_default.sql","46","todox_ai_provider_capability","read","yescale","todox_ai_provider_capability","low","FROM public.todox_ai_provider_capability"
"database\manual\yescale-omni-flash-default\01_apply_yescale_omni_flash_default.sql","57","todox_ai_provider","read","yescale","todox_ai_provider","low","FROM public.todox_ai_provider p"
"database\manual\yescale-omni-flash-default\01_apply_yescale_omni_flash_default.sql","58","todox_ai_provider","read","yescale","todox_ai_provider","low","JOIN public.todox_ai_provider_capability c ON c.provider_id = p.id"
"database\manual\yescale-omni-flash-default\01_apply_yescale_omni_flash_default.sql","58","todox_ai_provider_capability","read","yescale","todox_ai_provider_capability","low","JOIN public.todox_ai_provider_capability c ON c.provider_id = p.id"
"database\manual\yescale-omni-flash-default\00_preflight.sql","22","todox_ai_provider","read","yescale","todox_ai_provider","low","FROM public.todox_ai_provider p"
"database\manual\yescale-omni-flash-default\00_preflight.sql","23","todox_ai_provider","read","yescale","todox_ai_provider","low","JOIN public.todox_ai_provider_capability c ON c.provider_id = p.id"
